sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing
1.0,2.0,8,2.295063879445108,0.15552667189491812,1.1568811967920856,0.08380000000000001,612.712,190,4725.0,0.69,0.75,0.05,4.64,287.9978721,50.9441847,5.573487743150213,13.655,11.255,13.4598,0,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7237357707982788,0.347662446914028,1.9847186893649493,0.0,1064.912,190,4881.0,2.97,0.66,0.32,3.44,338.3682095,-9.0229405,5.73162459388429,10.831,8.516,10.5959,0,0,1,0,0,0,0,0,0,0,0,0
3.0,1.0,7,3.6375519486148766,0.21349717426240436,2.6765154374614335,0.0796,1296.8,42,6093.0,1.6,1.32,0.33,4.24,94.8946124,41.0920773,4.461310208124086,8.03,6.7,7.8972,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,2,5.3953835155802405,3.970291913552122,1.7374273551652202,0.4199002,940.0,167,3530.0,0.836,0.4,-0.13396000000000002,4.854000000000001,20.7128012,-24.6646128,3.550424532215262,14.244,9.198,12.9025,1,1,0,1,0,1,0,1,1,0,0,0
1.0,1.0,7,6.124902185337699,0.8109302162163288,2.19480817635359,0.08,1520.6,190,6304.0,0.8699999999999999,1.25,-0.03,4.43,352.836223,-58.209754,4.0417012341420016,7.82,6.569,7.68153,1,0,0,0,0,1,0,0,0,0,0,0
1.0,4.0,7,3.3044294732208583,2.1168208066031826,2.477810180127105,0.016,796.912,127,4440.0,0.68,0.74,0.12,4.62,106.559098,-47.5878156,3.879342776599514,10.54,7.715,10.1026,1,0,1,0,0,0,0,0,0,0,0,0
2.0,5.0,7,4.460228803440523,0.2907274306377411,2.4278716875155935,0.06,1023.2,97,5256.0,1.1500000000000001,0.7,-0.11,4.37,50.0139757,-28.7841175,3.6101473455633837,8.48,6.553,8.2372,1,0,0,0,0,1,0,0,0,0,0,0
1.0,4.0,8,2.664935302106683,0.09703596251159427,0.598121822621983,0.098,718.0,190,5357.0,0.79,0.79,-0.36,4.273999999999999,284.0592503,44.5183733,4.1731665250898,9.770001,7.942,9.54988,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,8.216358332386156,1.791759469228055,2.41207341573164,0.487,174.56,43,5957.0,1.21,1.18,0.34,4.15,199.9853694,38.3691383,4.484624964005062,8.34,6.87,8.18736,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,3.6498402444878932,0.19474407679251177,1.3739687114292538,0.327,652.0,190,5970.0,1.31,0.94,-0.373,4.17,243.4888534,63.5335297,4.739132735651058,9.327,7.934,9.18941,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.176789756914737,0.07610882625230678,2.6668809240641393,0.092,1226.0,190,5542.0,1.66,1.08,0.247,4.03,61.6578005,-25.3496674,6.523211290071869,13.352,11.478,13.0682,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,9.291075154879632,2.3933394562625097,1.9301320296942428,0.313,889.8,190,5454.6,2.602,1.11,-0.03321599999999999,4.03,138.1021548,-76.938055405,4.132928854954143,7.49,6.072,7.33567,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,1.7926623948013765,0.6253090616091528,2.581579537048261,0.25,781.2,190,6065.0,1.39,1.31,0.15,4.26,271.5376722,26.4266061,5.843689334066611,11.667,10.083,11.4501,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2.0,7,3.8828001467512427,0.21430460264700538,2.304862023353439,0.0,760.712,190,4635.0,0.76,0.79,0.328,4.58,334.8828486,42.5603141,4.300697266273995,11.111,8.577,10.8746,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,7,2.5003533987770252,0.04741779432915308,2.519086549116124,0.02,2016.7920000000001,178,2953.0,0.1505,0.12,0.020000000000000007,4.069999999999999,217.3934657,-62.6761821,1.703444862165027,11.01,4.384,8.95361,1,0,0,0,0,0,0,1,1,0,0,0
2.0,1.0,7,6.44565632530638,0.9001613499442714,2.3117235479968454,0.1,1276.2,125,4055.0,38.409499999999994,1.13,-0.27,1.6624999999999999,68.980174,16.509201,3.064941121716301,3.8593936,1.5122200000000001,10.269895600000002,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,9,8.291797105048733,1.8276091221217523,2.477810180127105,0.122,702.4,31,6096.0,1.15,1.19,0.08,4.39,112.0100593,-63.5177788,5.83072344809735,12.14,10.619,11.9551,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.8601756188873835,3.390450652604069,1.7984040119467235,0.0,2312.592,165,3540.0,1.05,0.56,0.122,4.102000000000001,242.5613635,-19.3193831,4.943554878413633,15.838,10.026,14.157,0,0,1,0,0,0,0,1,1,0,0,0
1.0,2.0,9,6.736254960819766,0.4673065083444997,1.4874263382583242,0.125,693.4,41,5491.0,0.95,0.94,0.17,4.46,289.7917561,39.2852655,5.858638619869941,13.071,11.309,12.9559,1,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6817624809828384,0.049132962550209894,2.0645816787728117,0.0,1294.0,190,5732.0,1.1,0.89,-0.102,4.3,154.2710615,-25.2762982,5.842166656761209,11.967,10.768,12.2781,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,8,3.2799709242280115,0.14306084284065199,0.9419584786227329,0.071,420.0,190,4500.0,0.68,0.74,-0.02,4.68,67.4128615,22.8825674,4.098459417912653,11.101,8.368,10.8545,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.462185429987281,0.6259384308664953,2.4503304013914105,0.48228019999999994,1011.7119999999999,190,5528.0,1.284,0.09,0.068,4.354,265.694875,-24.261,7.473637108496206,16.8172,15.01963999999999,9.770025999999998,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,2.745607416024588,0.12142085520433943,2.57816928024769,0.298,1061.0,16,6466.0,1.5,1.35,-0.004,4.22,42.2915093,-58.0246828,6.000498616737853,11.233,10.262,11.3253,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,0.7960962911160842,0.02048866642731566,1.4112308464099221,0.0,1237.0,190,4635.0,0.76,0.79,0.328,4.58,334.8828486,42.5603141,4.300697266273995,11.111,8.577,10.8746,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.0748861552470546,0.8153648132841945,1.9750933413668357,0.079,1018.0,190,4925.0,4.6,1.41,0.096,3.36,169.4475218,-23.975488,4.742354897110516,8.05,5.813,7.79079,1,0,0,0,0,0,0,1,0,0,0,0
1.0,6.0,7,1.4092601176986472,0.03802769409665739,0.9562803800903136,0.0,1015.0,190,4699.0,0.78,0.81,0.11,4.57,348.3372026,57.1696255,2.019063686289062,5.56911,3.261,5.2402,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,4.010766375991985,0.27231459532065916,2.564487712458339,0.432,688.0,46,5980.0,1.78,1.47,0.15,3.8,46.2926368,-21.9336472,5.950376892303158,11.233,9.83,11.0313,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,3.2656334486356817,0.14338147092781928,2.1555210508979856,0.0,1014.2,117,4935.0,0.73,0.77,-0.1,4.4,340.8380941,-6.4020685,3.1178348554123554,8.11,5.775,7.80163,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,2.3284477525197733,0.0657877405380031,2.0838876842334875,0.0,468.0,149,3688.0,0.47,0.49,-0.06,4.78,346.4668274,-35.8530693,1.703444862165027,9.743799999999998,6.3515999999999995,9.038034,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,2.791103756237496,0.10741839676727034,1.998436571322566,0.098,584.0,99,5075.0,0.78,0.83,-0.15,4.59,20.4956562,76.7101475,2.8899383306468103,7.17896,5.159,6.92516,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.3560206518932338,0.03956680710201462,2.65745841498615,0.0,1395.0,190,5640.0,1.06,1.06,0.25,4.41,279.3581286,18.7299522,5.159727487038769,11.036,9.402,10.9505,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.812345094177479,0.7030010648730333,2.174150087610701,0.25,1337.0,190,5907.6,3.752,0.97,0.04783999999999999,3.8160000000000003,224.2276121,53.3809615,4.2736504653889105,8.45,6.87,8.28075,1,0,1,0,1,1,0,1,1,0,0,0
1.0,1.0,8,0.9590355358109803,0.029869433602277798,2.9900662519273644,0.057,2193.0,190,6594.0,1.44,1.44,0.332,4.28,180.2087883,-46.1364201,6.868087826055501,13.698,12.327,13.5596,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,2.6638893053164403,0.07881118042428978,1.330117670343332,0.37,615.912,173,3387.0,0.41,0.41,0.12,4.97,336.3221454,59.412503,3.1062086806946017,12.903,7.887,11.6605,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.4615980110231306,0.04393075730594119,2.473340013416535,0.501,1407.0,190,5880.0,1.1,1.1,0.15,4.39,294.3068385,-22.2044872,6.283927050072561,13.202,11.511,12.9838,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.8796929564988485,0.06438225892926822,2.618198430374518,0.0319,1391.0,190,6426.0,1.34,1.27,0.138,4.29,161.9090273,71.655727,4.58002979816135,8.34,7.154,8.23752,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,4.42708245389619,0.2993635772256188,2.0541237336955462,0.25,347.0,91,5170.0,0.81,0.89,0.16,4.57,258.4503674,64.5661727,5.380155384763669,12.577,10.571,12.4406,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,3.4445761049641,0.17730901497041035,1.6845975168347356,0.032,928.8,54,4816.0,12.19,1.05,-0.5798,2.28,217.1555242,49.8446488,4.574569731415081,5.59,3.159,5.3339,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,2.325246424416801,0.07510747248680541,1.3056264580524357,0.06,666.0,126,4580.0,0.71,0.74,0.12,4.8,271.9355015,39.0729269,3.162102278133876,8.933,6.091,8.5077,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,2.0054686565552964,0.06513209493778221,0.9313763692921959,0.4192,920.0,190,5289.0,0.98,0.9,0.24,4.39,93.0578446,-14.6493167,4.236885249004211,9.49,7.587,9.27468,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,7,2.954863402935069,0.14045735269525578,2.6362663404137003,0.399,1418.2,59,5935.0,1.97,1.38,0.35,4.3740000000000006,77.0044889,-26.7976689,4.509345173680253,8.05,6.646,7.89933,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,1.8644915190441524,0.06554426520740629,2.668408065829767,0.432,843.512,190,6442.0,1.53,1.39,0.22,4.432,303.1954355,18.1047776,5.522760073593866,10.403,9.247,10.1944,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6.0,7,6.5188522591729505,0.9333444864399826,2.304856611425639,0.031,1071.0,43,5836.0,1.38,1.07,0.14,4.21,79.4207483,7.3527156,3.852075529296815,7.31,5.79,7.14947,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,4.259217552077635,0.31481073984003355,2.468099531471619,0.8206009999999999,1005.8,190,6430.0,1.74,1.39,0.176,4.1,295.4179125,51.1847629,6.920039517815356,13.089,11.859,12.9642,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,0.7942966421623048,0.02293497128249588,2.793248824936084,0.106,2056.0,42,5905.0,1.2,1.13,0.15,4.33,306.1239076,16.7621462,5.90212227387094,11.937,10.791,12.1741,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,7,5.0661961992651054,0.5187937934151676,1.9460584998302939,0.09,1171.2,190,4891.0,10.06,2.28,0.07,2.79,173.7653631,20.441541,4.928542709081245,6.4421,4.129,6.17883,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,2.9897011226720793,0.11707167158583756,1.220829921392359,0.08,498.0,121,4511.0,0.65,0.73,0.0,4.62,129.6883026,-13.2565267,3.4832872232956253,9.67,6.948,9.27033,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7682673440975085,0.05619127964974249,2.5733752977756086,0.0,1330.0,37,6040.0,1.19,1.09,-0.01,4.31,280.6296561,6.5138223,7.007129914955166,14.79,12.846,14.711,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.772366807884349,0.05996558116743406,1.0959420601122307,0.046,1056.0,40,5585.0,0.95,0.96,-0.04,4.47,159.4093183,-40.888259,4.333482190312864,9.44,7.845,9.28881,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,8,4.81532899928881,0.3555743384946994,0.9593502213346021,0.3287444,270.0,111,4925.0,0.64,0.69,-0.37,4.68,283.2125621,45.3496992,5.710009711771951,13.965,11.659,13.7197,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.8455766592431215,0.06672363204290818,2.721229636214324,0.0,1494.0,190,5982.0,2.19,1.51,0.343,3.93,38.361569,41.0134321,5.8218854591235045,10.66,9.191,10.5276,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.9757865152924847,0.061095099359810875,2.0001277349601105,0.0,607.512,104,5080.0,0.77,0.88,0.3,4.58,291.5885696,1.4262972,5.777766867745774,14.792,11.463,14.2195,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,2.599573724766126,0.09803374027136541,1.5551099441046257,0.12,825.2,190,5390.0,0.95,0.93,0.18,4.46,270.6304652,26.3104077,3.1355637787269934,7.01227,5.113,6.78614,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.626448315912161,0.7419373447293773,2.67803876627248,0.154,1069.9119999999998,190,5455.8,1.33,0.21,-0.12840000000000001,4.264,268.560542,-34.7780528,8.892855620084674,15.740199999999998,13.998511999999995,10.620735999999999,1,1,0,1,1,1,0,1,1,0,0,0
2.0,1.0,8,1.7946187110309157,0.6366221619723749,2.8349177730444675,0.0,797.8,190,5800.0,1.22,1.06,-0.45,4.27,274.7012534,45.1722194,5.674710620502856,11.652,10.285,11.6347,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.3450841284946424,0.07696104113612832,1.9615022438151495,0.45,898.8,190,5576.0,0.9,0.98,0.05,4.52,289.2262876,49.5482814,5.273168775015066,12.02,9.997,11.5352,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,8,3.181892287370258,0.1211551215564672,0.9202827531436926,0.01,345.0,190,3841.0,0.54,0.54,-0.18,4.71,290.3814122,43.2930645,4.217482125662608,13.04,9.506,12.4715,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,6.436115143390061,1.2014696741078175,1.863633953437213,0.095,1011.6,190,4967.4,4.442,2.6,0.0792,3.8939999999999997,144.2715659,76.78236720799998,5.5988885168100175,4.26489,1.5122200000000001,3.80122,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,2.3225886804885287,0.08617769624105233,2.663052835171474,0.0,1074.0,190,6190.0,1.17,1.16,0.06200000000000001,4.41,102.1946233,-0.6727861,6.589493029529818,13.652,12.288,13.5613,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,8,1.380688980285438,0.04174636715619902,2.758299617505337,0.0,1520.0,64,5740.0,1.28,1.17,0.18,4.29,289.4792124,-32.8601244,5.293284724019962,11.03,9.362001,10.8999,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,2.2121350834053013,0.06765864847381481,2.0494962448733802,0.19,1087.8,190,4510.0,0.78,0.29,0.01,4.11,176.1705487,30.9576484,3.290705202997175,8.97,6.286,8.57069,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.609433931338262,1.2296405510745139,2.6542498814539517,0.184,1257.512,190,5536.4,1.032,0.58,-0.0464,4.46,271.95697,-25.3446388,8.160803920954665,17.02,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.4040660057977998,0.03880716611603008,2.9290581402859983,0.19338200000000003,1142.0,108,5017.0,0.89,0.88,0.25,4.49,334.7969885,-1.8344301,5.1807605553009815,12.312,10.163,12.0715,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,7,1.7327628964203374,0.02811115296103118,2.1541357128357776,0.07,357.0,175,3151.0,0.16,0.14,-0.18,5.17,18.1330792,-16.9962434,1.703444862165027,5.09951488,2.7418000000000005,10.4294,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,5.412984441526163,0.5481214085096876,1.647247491038185,0.0688,612.712,190,5460.0,0.94,1.01,0.41392000000000007,4.5,298.6249797,48.57745,6.550574492841093,14.429,12.47,14.229,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.496913933663926,0.046788161498758925,2.681569323852613,0.0,1499.0,50,5820.0,1.64,1.26,0.27,4.09,168.5638892,-37.9101328,6.5280485567895505,13.214,11.51,13.0525,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,5.733017599924536,1.1987570141868942,2.3924369496739217,0.2678,1319.5040000000001,55,5773.0,1.33,1.13,0.28,4.2,266.0361585,-51.8348751,2.809288230980375,5.12,3.683,4.94916,1,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,7,6.474353536755992,0.883767540168595,2.5911600870145888,0.3,1010.0,190,3943.0,38.409499999999994,2.6,-0.24,2.06,166.441502,44.30155,6.377847068628426,7.40521,3.911,6.88245,1,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,6.976161311646197,1.128171090909654,2.183090973119291,0.074,933.0,92,5600.0,1.318,1.07,0.35,4.28,236.7235392,46.986288,3.6380307977023736,7.20856,5.499,7.00926,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,7,7.1001674208195835,1.2149127443642704,2.372192273527782,0.406,1419.2,190,5843.0,1.49,1.21,0.29,4.15,54.8491271,-60.077229,4.552354680994032,8.58,7.087,8.42019,1,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,8,2.2774929005822893,0.08617769624105233,1.0986122886681098,0.0688,653.4,190,3900.0,0.53,0.58,0.0,4.64,297.8423073,46.5743595,5.783354302252344,16.36,12.757,15.8123,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,8,2.1097270215747805,0.08507617235511927,2.5400259490090797,0.325,1677.0,15,6264.0,2.74,1.76,0.342,3.81,83.8659288,21.2942417,5.423376092286049,9.24,7.786,9.07469,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6.0,8,0.9206117826728784,0.015578029963318415,0.749527513996053,0.14198200000000002,1052.5120000000002,190,2953.0,0.1505,0.09,-0.24596,5.201500000000001,346.6263919,-5.0434618,3.8961944945679994,17.02,10.296,15.6451,0,0,0,1,0,0,0,1,0,1,0,0
1.0,2.0,8,0.9851927192312692,0.027401136347939135,0.8675205675047257,0.095,1838.0,190,6004.0,1.12,1.01,-0.14,4.284000000000001,291.3822988,38.1274595,6.122236197645008,12.78,11.354,12.658,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,0.796386748597677,0.024360850246257313,2.598384133547774,0.0099,1288.2,190,6518.0,1.46,1.32,-0.22196,3.9539999999999997,5.016937917,39.3837953,5.596308616350968,10.632,9.437,10.5905,0,0,0,0,0,0,0,1,1,0,0,0
1.0,1.0,7,4.57517478845269,0.37912113276856246,2.3756159606683633,0.23,1467.0,67,5635.0,1.312,1.42,0.19160000000000002,4.247999999999999,325.5917768,-50.0935884,4.333837727213402,7.62,5.979,7.44849,1,0,0,0,0,1,0,1,1,0,0,0
1.0,2.0,8,2.8992615706031053,0.33723352290337444,2.1972245773362196,0.16,588.0,190,5774.0,0.75,0.77,0.088,4.3100000000000005,73.9800129,-63.2603301,5.187078496056107,12.324,10.218,12.1631,0,0,1,0,1,0,0,1,1,0,0,0
1.0,1.0,3,6.609433931338262,1.667706820558076,2.701887223850495,0.22399999999999998,1188.9119999999998,190,5536.4,1.284,0.39,0.0416,4.377999999999999,271.223333,-27.2209444,8.892855620084674,17.02,15.01963999999999,10.108464000000001,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,4.249180721340452,0.2851789422336624,2.5257286443082556,0.018,517.0,190,5757.0,1.15,1.01,0.14,4.32,38.4706782,-10.6573827,5.538848867463473,11.501,9.97,11.4442,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.8879329126767124,0.058268908123975775,1.1878434223960523,0.04,1038.0,40,5450.0,0.9,0.92,0.01,4.45,194.468098,-39.7580613,4.565674395004373,10.265,8.49,9.99915,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,1.7727295433212493,0.03681397312271631,2.0569503649340786,0.15,1949.3920000000003,166,3342.0,0.31,0.29,-0.09,4.2940000000000005,247.5748276,-12.6676866,1.703444862165027,10.1,5.075,8.79444,1,0,0,0,0,0,0,0,1,0,0,0
1.0,3.0,8,1.536459179372926,0.03873982831593056,0.7561219797213337,0.222382,716.0,129,4236.0,0.58,0.62,-0.29,4.72,351.7717763,-1.2853435,3.4229914886978254,10.37,7.193,9.83773,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,7,1.5013559191353472,0.039220713153281295,1.7730642272086978,0.02,1231.8,190,5393.0,0.91,1.47,0.38,4.69,164.6191243,-10.7704227,4.44742689378361,10.013,8.124,9.83981,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.2590133683401294,0.5423242908253617,2.4503304013914105,0.154,1294.9119999999998,190,5544.0,1.33,0.09,-0.09840000000000002,4.5120000000000005,267.8034167,-31.8643611,8.892855620084674,16.4732,14.586911999999993,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.638617361176806,0.044160415785654564,2.2591555350667094,0.071,835.0,190,4405.0,0.7,0.71,0.208,4.6,6.6135927,-56.3442798,5.7850951448166725,14.988,11.938,14.5449,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,8.347353412124338,1.8164520818184267,2.221320419628635,0.02,1215.4,190,5867.0,1.25,1.3,0.05,4.36,34.1979991,43.7722065,3.8794233645194285,7.61,6.139,7.45464,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,9,1.1525952958661643,0.035241653338205364,1.169381359556317,0.1353,968.8,35,6117.0,1.53,1.31,0.25,4.1,313.5110469,72.5806455,4.945093603285536,9.270001,8.078,9.18795,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,8,4.0148322694092835,0.3006196196715624,1.410986973710262,0.13472,540.6,190,5516.6,1.07,1.1,-0.020000000000000007,4.42,287.391295,42.194822,6.945436345949826,13.647,12.509,13.5847,0,0,1,1,1,0,0,1,0,0,0,0
1.0,2.0,7,6.498583308942647,0.8064758658669485,2.230926363891411,0.14,1715.3920000000003,133,4462.0,0.53,0.58,-0.24,3.79,196.233933,-52.4463502,2.849648138166581,9.05,5.637,8.4428,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,4.8862656140450635,0.47217003090215476,2.214846178686039,0.042,673.4,190,5606.0,1.03,0.89,-0.34,4.36,294.496955,46.6896733,7.506685182302124,15.863,13.875,15.7352,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.096486509487754,1.0296194171811583,2.4503304013914105,0.22400000000000003,1011.7119999999999,190,5536.4,1.284,0.1,-0.09840000000000002,4.5120000000000005,268.68075,-28.7392778,8.892855620084674,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,5.236495152904694,0.530039842689795,1.7932220839830517,0.105,1157.8,93,4769.0,11.87,1.3,-0.27,2.36,230.0350768,29.6160222,4.451882633559187,5.5052,2.934,5.22055,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,8,0.7378432611087982,0.02293497128249588,3.1061199638849386,0.33799999999999997,2580.960000000001,190,6360.0,1.66,1.43,-0.029999999999999992,4.34,97.636645,29.6722662,6.059697796822021,11.569,10.188,11.4999,0,0,0,1,0,0,0,1,1,0,0,0
1.0,1.0,8,0.8490181512665502,0.01882175424058776,1.430311246536665,0.0,1650.0,190,5143.0,0.84,0.75,-0.28,4.5,89.5988945,-30.8117992,5.640327810377962,13.138,11.073,12.9092,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.687787639525121,1.4085449700547104,2.4503304013914105,0.0716,1294.9119999999998,190,5455.8,1.566,0.47,-0.12840000000000001,4.264,265.2825417,-35.5947,8.33110454805304,15.740199999999998,14.586911999999993,10.164321999999999,1,1,0,1,1,1,0,1,1,0,0,0
1.0,3.0,7,4.037086143381819,0.1856493468866293,2.632141477436796,0.3397202,220.0,158,3505.0,0.34,0.34,-0.12,4.94,144.0074644,-21.6650634,2.345817939074875,10.91,6.475,9.88036,1,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,7,6.870053411798126,1.0152306797290587,2.4956959331624566,0.28,1244.512,116,4962.0,4.542,0.78,0.33,4.37,291.2873731,-66.4677838,3.3277732781810414,8.4,6.094,8.09228,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,7,4.1640260854229085,0.2851789422336624,2.8905597641837586,0.03,1670.7920000000001,190,6027.0,1.07,1.62,0.15,4.59,209.3199062,-56.0404085,3.7532429599372206,7.54,6.124,7.39023,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,9.016998311898762,2.1972245773362196,2.3513359315933315,0.76,784.8,97,5442.0,0.94,1.0,0.34,4.39,144.2994103,-43.272721,3.735264346983796,8.23,6.444,8.0265,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.4530717803037094,0.0431552703139276,2.5900171341906173,0.0,1146.0,71,5600.0,0.95,0.99,0.15,4.4,73.3553101,-32.8003484,6.668844322899332,14.669,12.907,14.4299,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.3383257443879277,0.03945145576092738,2.70805020110221,0.471,1437.0,190,5700.0,1.1,1.1,0.39,4.4,346.0750861,-21.2720168,6.614881084094066,14.386,12.699,14.2166,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.52172637929524,1.6620303625532709,2.4503304013914105,0.22399999999999998,1011.7119999999999,190,5290.8,1.284,1.14,0.06760000000000001,4.448,264.469458,-27.9847,8.125926802707886,16.8172,14.586911999999993,10.484964,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.4312180123337634,0.040812714477195665,1.431745624023808,0.132,1317.0,41,5626.0,1.03,0.95,0.08,4.45,53.1594266,-76.938055405,5.174724989295406,11.316,9.637,11.1061,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,2.3503949291799366,1.440649662512653,1.1378330018213911,0.05,751.0,104,5212.0,0.73,0.85,-0.23,4.64,168.6376584,25.7105962,3.116258210681069,7.76,5.734,7.5136,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6474365329824765,0.056663847117541744,2.7668221273454443,0.38,1710.0,190,6424.0,1.71,1.5,0.41392000000000007,4.14,103.5173558,-27.0504156,6.604848564251587,12.678,11.498,12.5892,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,7,3.2356149408724773,0.13278111123381847,2.0953741518673517,0.109,1167.8,140,4014.0,0.58,0.64,-0.03,4.68,138.5916722,52.6835211,1.99232470458403,7.7,4.136,7.04775,1,0,0,0,0,0,0,0,0,0,0,0
